ID;Name;FullName;Age;Height;Weight;PhotoUrl;Nationality;Overall;Potential;Growth;TotalStats;BaseStats;Positions;BestPosition;Club_id;ValueEUR;WageEUR;ReleaseClause;ClubPosition;ContractUntil;ClubNumber;ClubJoined;OnLoad;NationalTeam;NationalPosition;NationalNumber;PreferredFoot;IntReputation;WeakFoot;SkillMoves;AttackingWorkRate;DefensiveWorkRate;PaceTotal;ShootingTotal;PassingTotal;DribblingTotal;DefendingTotal;PhysicalityTotal;Crossing;Finishing;HeadingAccuracy;ShortPassing;Volleys;Dribbling;Curve;FKAccuracy;LongPassing;BallControl;Acceleration;SprintSpeed;Agility;Reactions;Balance;ShotPower;Jumping;Stamina;Strength;LongShots;Aggression;Interceptions;Positioning;Vision;Penalties;Composure;Marking;StandingTackle;SlidingTackle;GKDiving;GKHandling;GKKicking;GKPositioning;GKReflexes;STRating;LWRating;LFRating;CFRating;RFRating;RWRating;CAMRating;LMRating;CMRating;RMRating;LWBRating;CDMRating;RWBRating;LBRating;CBRating;RBRating;GKRating
242386;C. Klarer;Christoph Klarer;20;191;82;https://cdn.sofifa.com/players/242/386/21_60.png;Austria;64;76;12;1396;303;CB;CB;110636;1300000;4000;2300000;RES;2024;5;2020;False;Not in team;;;Right;1;3;2;Low;Medium;53;33;47;40;63;67;32;29;62;64;35;32;29;33;55;50;47;58;39;58;40;42;67;51;78;29;57;62;32;32;47;50;59;70;61;8;8;14;6;10;47;42;43;43;43;42;46;46;51;46;57;61;57;59;66;59;16
223186;J. Thomasen;Jens Jakob Thomasen;24;177;67;https://cdn.sofifa.com/players/223/186/21_60.png;Denmark;64;70;6;1750;366;CM;CM;272;925000;3000;1300000;CM;2022;14;2015;False;Not in team;;;Right;1;3;2;Medium;Medium;60;58;62;63;62;61;55;56;45;68;53;62;59;49;64;63;59;60;61;61;82;65;64;75;58;56;52;63;58;60;51;62;63;67;62;13;14;10;13;9;61;60;61;61;61;60;64;64;66;64;65;66;65;65;63;65;20
221906;C. Donaldson;Coll Donaldson;25;188;83;https://cdn.sofifa.com/players/221/906/21_60.png;Scotland;64;67;3;1427;309;CB;CB;631;700000;2000;1300000;CB;2022;25;2020;False;Not in team;;;Right;1;3;2;Medium;Medium;60;28;37;52;65;67;25;24;73;48;29;47;24;26;42;60;58;62;51;58;54;40;80;64;73;22;53;60;28;34;34;50;65;67;65;8;14;13;14;12;48;44;44;44;44;44;46;48;50;48;58;59;58;61;66;61;19
221394;R. Al Mousa;Rayan Al Mousa;25;178;76;https://cdn.sofifa.com/players/221/394/21_60.png;Saudi Arabia;64;69;5;1650;352;CDM;CDM;112393;775000;5000;1300000;SUB;2024;5;2018;False;Not in team;;;Right;1;3;2;Low;Medium;62;43;57;60;62;68;45;40;41;65;39;57;48;45;61;61;63;61;72;53;73;49;61;69;70;39;65;63;52;57;47;64;65;65;63;14;14;11;12;10;54;55;55;55;55;55;59;59;61;59;63;65;63;62;64;62;19
258769;Meseguer;VÃ­ctor Meseguer Cavas;21;184;76;https://cdn.sofifa.com/players/258/769/21_60.png;Spain;64;73;9;1711;371;CM,CDM;CDM;110069;1300000;2000;2300000;CM;2023;28;2020;False;Not in team;;;Right;1;3;3;Medium;Medium;66;51;61;65;62;66;50;50;62;69;37;64;48;49;65;71;64;67;58;61;59;61;63;71;65;45;65;61;43;63;57;56;59;65;64;12;15;9;6;13;60;60;60;60;60;60;64;64;66;64;65;67;65;65;65;65;19
243921;J. Åabojko;Jakub Åabojko;22;179;78;https://cdn.sofifa.com/players/243/921/21_60.png;Poland;64;75;11;1651;356;CDM;CB;190;1200000;900;2200000;RES;2023;21;2020;False;Not in team;;;Right;1;2;2;Low;Medium;68;39;55;61;65;68;50;31;57;61;38;60;40;38;58;63;69;68;59;65;63;52;76;61;71;40;68;65;57;54;42;53;66;66;64;8;11;14;8;8;56;57;57;57;57;57;59;61;61;61;64;65;64;65;67;65;17
228305;Matheus SÃ¡vio;Matheus SÃ¡vio;23;175;74;https://cdn.sofifa.com/players/228/305/21_60.png;Brazil;64;67;3;1815;379;RM,RW,CDM;CAM;101145;800000;2000;1100000;RES;2022;11;2020;False;Not in team;;;Right;1;2;3;High;Medium;68;64;64;67;55;61;60;62;46;66;67;65;66;68;60;64;63;72;82;64;68;68;72;50;71;67;46;47;63;64;61;64;56;61;60;9;11;15;13;8;65;65;64;64;64;65;67;65;64;65;62;61;62;61;60;61;18
216273;J. Kauko;Joni Kauko;29;188;85;https://cdn.sofifa.com/players/216/273/21_60.png;Finland;64;64;0;1781;384;CM;ST;#N/A;0;0;0;;;;2018;False;Finland;SUB;19;Right;1;3;2;High;High;60;61;58;63;62;80;51;64;66;64;45;61;40;40;59;64;55;64;61;70;65;69;76;78;82;50;78;61;71;64;51;69;62;63;59;9;8;9;11;11;64;62;64;64;64;62;64;64;64;64;64;64;64;64;64;64;18
189910;C. Main;Curtis Main;28;178;67;https://cdn.sofifa.com/players/189/910/21_60.png;England;64;64;0;1651;357;ST;ST;127;600000;3000;1100000;ST;2021;20;2021;False;Not in team;;;Right;1;2;2;High;Medium;70;63;48;57;35;84;45;63;65;54;58;56;42;52;45;57;67;73;63;58;57;76;82;78;88;52;82;22;62;41;57;65;46;26;22;10;16;11;15;10;64;57;59;59;59;57;57;59;53;59;49;49;49;48;51;48;20
216023;M. Lepe;Michael Lepe;29;179;77;https://cdn.sofifa.com/players/216/023/21_60.png;Chile;64;64;0;1592;330;CDM,CM;CDM;112533;500000;1000;675000;RES;2021;21;2019;False;Not in team;;;Right;1;3;2;Medium;Medium;45;38;60;58;59;70;58;30;57;66;37;57;30;35;64;60;49;42;52;64;57;49;75;66;71;38;71;67;62;64;38;59;57;59;54;15;10;15;11;12;54;55;55;55;55;55;59;60;63;60;62;64;62;61;64;61;20
241436;C. Bassey;Calvin Bassey;20;185;76;https://cdn.sofifa.com/players/241/436/21_60.png;England;64;78;14;1603;357;LB;CB;86;1300000;7000;3200000;SUB;2024;3;2020;False;Not in team;;;Left;1;3;2;Medium;Medium;71;39;52;60;63;72;60;36;55;53;33;62;51;37;49;60;69;73;57;57;54;45;69;67;75;36;69;62;53;50;44;55;63;65;63;9;7;5;8;7;55;56;54;54;54;56;56;60;57;60;64;62;64;64;65;64;15
231383;Y. AygÃ¼n;Yavuz AygÃ¼n;24;193;86;https://cdn.sofifa.com/players/231/383/21_60.png;Turkey;64;69;5;999;363;GK;GK;111117;700000;2000;1500000;RES;2022;12;2021;False;Not in team;;;Right;1;1;1;Medium;Medium;65;64;59;65;47;63;12;8;11;27;6;12;10;10;25;16;45;48;40;54;29;44;54;30;75;9;24;14;8;25;13;60;7;14;13;65;64;59;63;65;26;22;23;23;23;22;25;25;25;25;25;26;25;24;26;24;65
246407;C. ÃÃ±ez;Carlos ÃÃ±ez;24;174;65;https://cdn.sofifa.com/players/246/407/21_60.png;Bolivia;64;65;1;1482;320;RB,RM;RB;110974;675000;500;1500000;RM;2021;26;2021;False;Not in team;;;Right;1;3;2;Medium;Medium;73;30;50;53;63;51;65;28;41;53;24;54;29;32;53;42;74;72;68;52;80;31;55;75;40;29;48;58;47;39;41;50;65;69;68;7;10;12;10;11;45;51;46;46;46;51;50;56;52;56;64;58;64;64;59;64;16
237959;J. Delem;Jordy Delem;27;180;71;https://cdn.sofifa.com/players/237/959/21_60.png;France;64;65;1;1717;370;CDM,RB;RWB;111144;600000;2000;945000;SUB;2021;8;2017;False;Not in team;;;Right;1;3;2;Medium;High;69;49;57;62;60;73;56;48;62;66;45;60;35;39;60;64;65;73;66;62;68;55;87;79;70;48;68;62;52;52;41;55;58;61;59;14;8;14;11;9;60;59;59;59;59;59;61;63;63;63;65;65;65;65;65;65;18
231303;L. Grace;Lee Grace;27;189;81;https://cdn.sofifa.com/players/231/303/21_60.png;Republic of Ireland;64;65;1;1383;308;CB;CB;306;600000;900;975000;CB;2022;5;2017;False;Not in team;;;Right;1;3;2;Medium;High;52;26;42;52;63;73;22;25;60;59;20;52;29;25;54;55;49;55;45;63;41;35;80;67;80;22;62;62;20;32;31;64;64;64;64;13;14;6;7;6;46;43;43;43;43;43;47;48;52;48;58;62;58;60;65;60;18
213127;A. McGowan;Aaron McGowan;23;175;80;https://cdn.sofifa.com/players/213/127/21_60.png;England;64;71;7;1593;347;RB;RB;82;1100000;2000;2100000;SUB;2022;2;2020;False;Not in team;;;Right;1;3;2;High;High;70;37;53;61;60;66;60;36;57;57;31;59;30;35;49;60;73;68;72;58;72;34;77;72;66;39;55;60;52;51;37;55;59;62;60;15;10;10;11;6;53;57;54;54;54;57;57;60;58;60;64;61;64;64;63;64;18
202375;D. Offenbacher;Daniel Offenbacher;28;174;70;https://cdn.sofifa.com/players/202/375/21_60.png;Austria;64;64;0;1867;387;CM,CDM,CAM;CAM;780;575000;3000;834000;CM;2022;11;2020;False;Not in team;;;Left;1;3;3;Medium;Medium;70;61;64;69;57;66;61;54;48;63;58;66;73;69;62;68;73;67;82;60;83;70;66;64;65;70;72;62;60;66;64;62;52;60;57;6;14;10;16;6;63;64;64;64;64;64;64;64;64;64;64;64;64;63;62;63;18
198535;M. Greve;Mads Greve;30;195;78;https://cdn.sofifa.com/players/198/535/21_60.png;Denmark;64;64;0;1376;306;CB;CB;822;475000;3000;594000;SUB;2023;5;2017;False;Not in team;;;Right;1;3;2;High;Medium;48;34;45;46;64;69;28;32;69;59;24;41;22;27;57;56;42;52;33;63;37;46;44;62;79;28;61;61;35;41;38;65;66;64;58;15;9;6;10;11;50;44;46;46;46;44;49;49;54;49;57;63;57;59;64;59;19
209886;A. Caceres;Anthony Caceres;27;173;67;https://cdn.sofifa.com/players/209/886/21_60.png;Australia;64;64;0;1800;379;CAM,CM,RM;CAM;111400;625000;2000;781000;SUB;2024;17;2019;False;Not in team;;;Right;1;4;3;Medium;Medium;68;58;64;65;58;66;59;56;55;69;61;65;64;53;62;64;70;67;71;59;73;63;70;71;62;63;71;61;61;63;37;56;53;62;60;10;9;12;9;15;63;63;63;63;63;63;64;64;64;64;64;64;64;64;63;64;18
228573;P. Wilson;Peter Wilson;23;182;74;https://cdn.sofifa.com/players/228/573/21_60.png;Liberia;64;69;5;1704;376;ST;ST;111087;900000;1000;1300000;SUB;2021;14;2021;False;Not in team;;;Right;1;2;2;High;High;88;60;52;66;41;69;45;64;58;59;54;65;49;35;52;63;85;90;75;61;73;58;82;79;68;57;55;17;63;54;52;60;47;45;43;8;12;9;14;13;66;64;64;64;64;64;65;66;59;66;56;53;56;55;52;55;19
178140;A. Swinkels;Arjan Swinkels;35;184;81;https://cdn.sofifa.com/players/178/140/21_60.png;Netherlands;64;64;0;1447;293;CB;CB;100651;150000;1000;218000;RES;2021;3;2020;False;Not in team;;;Left;1;2;2;Medium;Medium;36;34;48;40;66;69;40;34;64;55;25;31;42;45;51;49;40;33;35;58;62;37;61;63;72;27;71;68;41;45;47;68;69;62;62;11;15;16;7;9;46;41;42;42;42;41;46;46;52;46;57;62;57;59;64;59;18
207836;Hwang Soon Min;Soon Min Hwang;29;178;69;https://cdn.sofifa.com/players/207/836/21_60.png;Korea Republic;64;64;0;1773;372;LM,CM;LM;2056;575000;2000;719000;LM;2021;20;2012;False;Not in team;;;Left;1;3;2;Medium;Medium;70;59;62;64;54;63;52;60;56;67;49;66;47;64;63;57;55;82;75;57;80;62;80;75;58;57;54;65;67;67;57;54;57;44;46;12;8;16;9;9;63;63;63;63;63;63;64;64;64;64;62;61;62;60;58;60;17
196315;A. Lamanje;Abdel Lamanje;29;185;80;https://cdn.sofifa.com/players/196/315/21_60.png;France;64;64;0;1630;347;LB,CB;LB;112847;525000;3000;709000;SUB;2022;3;2021;False;Not in team;;;Left;1;3;2;High;Medium;68;40;55;51;62;71;55;42;63;63;33;46;36;38;64;49;69;67;71;60;68;37;72;68;71;38;74;59;51;42;42;63;61;65;63;11;16;15;10;11;54;53;51;51;51;53;54;57;57;57;63;63;63;64;64;64;19
253147;T. DatkoviÄ‡;Toni DatkoviÄ‡;26;184;78;https://cdn.sofifa.com/players/253/147/21_60.png;Croatia;64;67;3;1373;295;CB,LB;CB;111065;675000;2000;1000000;RES;2022;5;2021;False;Not in team;;;Left;1;3;2;Medium;Medium;62;26;42;37;64;64;33;22;61;56;23;23;25;35;43;50;56;67;42;61;56;35;74;49;70;24;64;66;21;31;40;50;65;64;62;14;11;13;9;8;43;39;39;39;39;39;42;43;47;43;57;59;57;60;66;60;18
247771;O. Deman;Olivier Deman;20;181;70;https://cdn.sofifa.com/players/247/771/21_60.png;Belgium;64;74;10;1620;347;CAM,CF,ST;ST;1750;1300000;2000;2100000;ST;2023;23;2018;False;Not in team;;;Left;1;3;3;Medium;Medium;73;61;58;68;30;57;56;59;57;65;62;68;58;48;48;69;74;72;74;52;68;73;70;64;60;57;37;26;66;58;45;50;29;25;27;10;15;5;10;13;66;64;64;64;64;64;66;66;59;66;51;47;51;49;43;49;18
236251;F. RodrÃ­guez Valla;Felipe RodrÃ­guez Valla;30;180;70;https://cdn.sofifa.com/players/236/251/21_60.png;Uruguay;64;64;0;1763;370;CM;CAM;114619;550000;500;1200000;CM;2021;10;2021;False;Not in team;;;Left;1;3;3;High;Low;72;62;63;66;54;53;54;58;49;65;55;67;74;71;61;64;74;70;72;62;59;70;52;70;49;66;44;62;64;67;59;59;46;62;42;11;14;6;11;13;64;64;64;64;64;64;64;64;64;64;62;61;62;61;56;61;19
257242;G. Giorbelidze;Guram Giorbelidze;24;174;71;https://cdn.sofifa.com/players/257/242/21_60.png;Georgia;64;67;3;1644;358;LB,LWB,LM;LB;111822;750000;3000;1100000;LB;2022;2;2020;False;Not in team;;;Left;1;3;2;High;Medium;70;48;55;60;62;63;62;49;56;60;25;56;40;38;57;61;71;70;71;50;74;54;69;68;59;46;66;61;50;45;34;53;63;62;64;14;13;10;13;13;57;57;55;55;55;57;57;60;58;60;64;62;64;64;63;64;19
232922;S. Kobayashi;Seigo Kobayashi;26;176;68;https://cdn.sofifa.com/players/232/922/21_60.png;Japan;64;64;0;1691;374;RM,CF,ST;RM;113183;650000;1000;813000;LF;2022;25;2018;False;Not in team;;;Right;1;3;2;Medium;Medium;78;64;58;64;46;64;61;63;43;62;41;65;68;35;51;63;74;81;63;55;70;71;70;67;63;69;59;53;62;57;40;54;51;37;45;14;9;14;7;8;64;64;64;64;64;64;64;64;61;64;60;56;60;58;54;58;17
228058;L. Gugganig;Lukas Gugganig;25;191;83;https://cdn.sofifa.com/players/228/058/21_60.png;Austria;64;67;3;1608;332;CB,CDM;CB;487;700000;3000;1100000;SUB;2025;4;2019;False;Not in team;;;Right;1;2;2;Medium;Medium;51;52;46;46;64;73;31;48;68;43;32;40;60;65;60;50;53;50;56;67;47;72;55;56;84;51;69;58;47;48;41;53;61;70;62;11;9;15;15;14;57;47;50;50;50;47;51;50;54;50;55;61;55;58;66;58;20
206554;J. Bolton;James Bolton;25;180;75;https://cdn.sofifa.com/players/206/554/21_60.png;England;64;66;2;1601;354;RB,CB;RB;1790;675000;3000;1200000;RES;2022;13;2019;False;Not in team;;;Right;1;3;2;Medium;Medium;78;35;52;60;60;69;55;29;60;58;22;58;42;30;52;58;77;78;72;57;66;51;74;73;69;34;65;58;45;44;36;50;60;62;62;13;11;13;10;7;53;55;53;53;53;55;55;59;56;59;64;61;64;64;64;64;18
190425;M. Abdellaoue;Mustafa Abdellaoue;31;181;74;https://cdn.sofifa.com/players/190/425/21_60.png;Norway;64;64;0;1636;335;ST;ST;112199;500000;1000;625000;RES;2021;30;2019;False;Not in team;;;Right;1;3;3;High;Medium;61;65;49;66;31;63;52;66;59;56;64;64;52;55;35;64;60;62;80;69;76;65;73;75;62;59;48;42;70;43;70;68;29;21;13;12;6;11;10;13;64;62;62;62;62;62;62;62;56;62;51;47;51;48;44;48;19
253145;V. Trummer;Vincent Trummer;20;189;83;https://cdn.sofifa.com/players/253/145/21_60.png;Austria;64;74;10;1618;358;LB,LWB;CB;209;1200000;3000;2000000;RES;2023;36;2019;False;Not in team;;;Left;1;3;2;Medium;Medium;70;42;54;59;61;72;59;35;58;58;38;57;39;41;54;62;67;72;60;62;51;54;61;65;80;49;64;60;45;47;38;46;59;65;63;13;15;12;6;9;56;56;54;54;54;56;57;59;58;59;64;63;64;64;65;64;18
239577;Y. Coulibaly;Yacouba Coulibaly;25;175;68;https://cdn.sofifa.com/players/239/577/21_60.png;Burkina Faso;64;67;3;1621;359;LB,RB;LWB;100851;725000;2000;1200000;RES;2021;4;2021;False;Not in team;;;Left;1;3;3;Medium;Medium;79;42;49;63;57;69;56;41;44;56;31;58;30;31;52;59;79;79;87;58;86;43;61;85;61;45;70;59;46;37;40;52;59;59;58;9;12;13;9;8;54;57;53;53;53;57;56;60;56;60;65;61;65;64;61;64;17
209369;B. Turgott;Blair Turgott;26;183;65;https://cdn.sofifa.com/players/209/369/21_60.png;Jamaica;64;64;0;1582;345;ST,LM,RM;RW;113173;650000;1000;813000;ST;2022;7;2019;False;Not in team;;;Right;1;3;3;High;Medium;76;64;54;68;23;60;61;68;48;54;54;69;48;53;50;67;75;76;71;65;62;59;53;63;61;62;53;28;67;51;54;66;19;19;16;14;11;12;11;8;64;64;64;64;64;64;64;64;58;64;50;45;50;46;39;46;19
221656;E. Miller;Eric Miller;27;183;79;https://cdn.sofifa.com/players/221/656/21_60.png;United States;64;64;0;1606;350;RB,LB,LWB;RB;114162;575000;2000;834000;SUB;2021;15;2019;False;Not in team;;;Right;1;3;2;Medium;High;73;37;52;59;59;70;57;31;54;60;30;57;33;39;52;59;70;75;66;60;55;44;80;74;67;39;70;60;57;42;42;54;60;60;60;9;16;7;14;7;54;56;54;54;54;56;56;60;58;60;64;62;64;64;64;64;19
259031;L. Delap;Liam Delap;17;186;72;https://cdn.sofifa.com/players/259/031/21_60.png;England;64;86;22;1562;341;ST;ST;10;1800000;5000;5100000;RES;2026;48;2020;False;Not in team;;;Right;1;4;2;High;Medium;78;64;47;62;24;66;42;66;66;50;62;60;55;37;43;62;77;78;74;56;62;69;60;60;70;57;64;17;60;52;60;53;19;21;15;8;9;10;11;10;66;60;61;61;61;60;61;60;53;60;44;42;44;43;41;43;17
253143;J. Cijntje;Jeremy Cijntje;22;183;78;https://cdn.sofifa.com/players/253/143/21_60.png;Curacao;64;70;6;1576;352;LM;ST;110913;950000;2000;0;RES;2021;19;2019;True;Not in team;;;Right;1;3;3;High;Medium;88;59;54;69;28;54;57;58;57;57;56;69;53;47;49;66;85;90;86;55;59;70;41;55;65;52;29;19;60;50;59;54;25;28;29;6;10;14;7;13;65;65;63;63;63;65;64;65;56;65;51;44;51;49;41;49;16
252119;P. Schmiedl;Philipp Schmiedl;22;187;89;https://cdn.sofifa.com/players/252/119/21_60.png;Austria;64;70;6;1424;320;CB;CB;1447;850000;3000;1200000;SUB;2024;6;2020;False;Not in team;;;Right;1;3;2;Medium;Medium;54;34;45;49;62;76;42;38;63;55;29;47;31;27;45;52;54;54;48;60;48;35;61;60;90;29;65;62;28;38;34;56;61;64;60;11;12;9;7;5;49;46;45;45;45;46;48;50;51;50;58;60;58;60;66;60;16
246231;E. Reijnders;Eliano Reijnders;19;170;60;https://cdn.sofifa.com/players/246/231/21_60.png;Netherlands;64;78;14;1619;351;RW,CAM;RM;1914;1400000;2000;2900000;SUB;2025;23;2018;False;Not in team;;;Right;1;3;3;Medium;Medium;83;54;60;67;45;42;59;58;50;63;48;65;55;46;55;66;84;82;82;55;82;56;45;56;34;45;45;31;55;62;52;62;41;51;57;11;6;10;6;6;60;64;62;62;62;64;65;66;60;66;58;53;58;58;49;58;15
236503;I. FÃ¼lÃ¶p;IstvÃ¡n FÃ¼lÃ¶p;30;179;68;https://cdn.sofifa.com/players/236/503/21_60.png;Romania;64;64;0;1786;378;CAM;CAM;113378;575000;3000;776000;SUB;2022;24;2018;False;Not in team;;;Left;1;2;3;Medium;Medium;68;63;66;63;51;67;63;59;53;68;58;63;64;68;67;62;69;67;71;59;66;70;72;65;67;68;67;55;64;65;54;68;44;55;48;9;6;6;6;8;64;64;64;64;64;64;64;64;64;64;61;62;61;60;58;60;15
235991;N. Cordero;NicolÃ¡s Cordero;21;184;78;https://cdn.sofifa.com/players/235/991/21_60.png;Argentina;64;75;11;1681;350;ST;ST;111711;1300000;3000;2100000;ST;2022;19;2016;False;Not in team;;;Right;1;2;2;Medium;Medium;67;67;57;65;29;65;53;68;58;55;60;66;74;72;54;64;70;64;63;59;73;74;63;73;64;64;56;38;63;58;60;61;19;25;23;15;8;7;11;7;66;63;64;64;64;63;64;64;59;64;51;49;51;48;44;48;17
213969;M. Pinnock;Mitch Pinnock;25;190;69;https://cdn.sofifa.com/players/213/969/21_60.png;England;64;65;1;1717;370;LM,RM,CM;LM;82;700000;2000;1300000;LM;2021;19;2020;False;Not in team;;;Left;1;3;3;Medium;Medium;79;57;62;64;46;62;68;54;45;62;52;64;68;54;56;62;76;81;77;54;68;66;62;64;68;54;45;46;60;60;56;58;45;48;45;8;14;16;10;9;62;63;61;61;61;63;64;65;60;65;60;56;60;58;53;58;17
209361;T. Payne;Tim Payne;26;179;73;https://cdn.sofifa.com/players/209/361/21_60.png;New Zealand;64;65;1;1774;377;CB,RB;CB;111766;600000;1000;795000;CB;2022;6;2019;False;New Zealand;RES;18;Right;1;3;2;Medium;Medium;68;56;58;58;60;77;61;53;65;58;53;54;64;58;59;61;64;72;62;58;65;66;69;68;80;56;84;57;56;53;47;53;57;62;62;13;9;7;9;12;62;58;58;58;58;58;59;61;60;61;63;63;63;64;65;64;18
201169;K. Forenc;Konrad Forenc;27;191;91;https://cdn.sofifa.com/players/201/169/21_60.png;Poland;64;65;1;1113;363;GK;GK;110749;500000;2000;713000;SUB;2022;12;2009;False;Not in team;;;Left;1;2;1;Medium;Medium;64;65;64;64;43;63;12;13;14;23;14;15;14;14;23;18;39;46;51;57;46;48;63;35;81;12;21;13;15;41;23;51;13;15;14;64;65;64;63;64;30;25;26;26;26;25;28;28;28;28;25;27;25;25;28;25;65
253904;J. Castillo;Jonathan Castillo;19;179;75;https://cdn.sofifa.com/players/253/904/21_60.png;Venezuela;64;75;11;1694;362;RW,LW,RM;RM;112914;1300000;500;3100000;RES;2023;15;2019;False;Not in team;;;Right;1;3;4;High;Low;75;63;60;65;38;61;64;65;59;65;61;64;66;58;55;65;75;75;70;60;61;64;55;76;58;60;50;44;59;52;65;61;41;29;24;15;9;8;14;8;65;64;63;63;63;64;64;66;61;66;57;53;57;54;48;54;19
253313;I. Pereira;Ignacio Pereira;22;178;66;https://cdn.sofifa.com/players/253/313/21_60.png;Uruguay;64;72;8;1550;344;LW,RW;LM;111002;1300000;500;3100000;SUB;2023;9;2018;False;Not in team;;;Left;1;2;3;High;Low;78;52;60;65;35;54;70;54;33;69;49;70;60;39;50;58;75;81;69;52;62;51;66;70;48;49;48;18;62;49;40;45;46;40;21;13;7;12;8;11;58;64;60;60;60;64;63;66;58;66;55;49;55;51;43;51;17
244097;T. Bonga;Tarsis Bonga;23;197;89;https://cdn.sofifa.com/players/244/097/21_60.png;Germany;64;70;6;1578;362;RM,ST,LM;ST;160;925000;4000;1700000;SUB;2023;19;2020;False;Not in team;;;Right;1;3;2;Medium;Medium;83;59;49;67;32;72;48;60;65;58;44;69;35;28;35;68;78;87;65;62;54;69;72;72;79;52;54;20;62;55;51;53;37;29;19;11;11;9;11;9;68;64;65;65;65;64;64;65;57;65;52;48;52;50;47;50;18
240513;E. Hamilton;Ethan Hamilton;21;187;75;https://cdn.sofifa.com/players/240/513/21_60.png;Scotland;64;73;9;1775;382;CM;CM;1938;1300000;2000;2500000;SUB;2022;22;2020;False;Not in team;;;Left;1;3;3;Medium;High;62;63;63;64;57;73;59;58;64;67;54;64;55;50;64;66;67;58;62;63;60;74;61;72;73;72;77;55;56;64;50;65;59;54;54;7;11;5;9;11;65;63;63;63;63;63;66;65;66;65;63;65;63;62;63;62;17
255265;J. Perlaza;Jonathan Perlaza;22;168;68;https://cdn.sofifa.com/players/255/265/21_60.png;Ecuador;64;71;7;1543;337;LM,LB;LM;110981;1200000;500;2900000;RES;2023;15;2020;False;Not in team;;;Left;1;3;2;Medium;Medium;72;58;60;64;29;54;65;57;45;64;51;66;49;45;55;63;71;73;55;51;77;66;36;68;58;49;30;22;64;60;67;55;31;28;27;10;10;11;12;7;62;63;62;62;62;63;63;65;59;65;52;47;52;49;40;49;16
248097;C. Belu-Iordache;Claudiu Belu-Iordache;26;185;78;https://cdn.sofifa.com/players/248/097/21_60.png;Romania;64;64;0;1668;363;RB;RB;114147;575000;2000;776000;SUB;2022;70;2020;False;Not in team;;;Right;1;3;3;High;Medium;72;45;58;60;60;68;59;44;55;62;39;58;51;45;55;59;72;72;75;61;63;48;57;68;71;42;61;62;48;55;47;50;59;61;61;13;12;7;15;11;56;58;56;56;56;58;59;61;60;61;64;63;64;64;63;64;20
244513;I. Sadiq;Ibrahim Sadiq;20;168;68;https://cdn.sofifa.com/players/244/513/21_60.png;Ghana;64;73;9;1646;353;LW,RW,ST;LW;1788;1300000;3000;1900000;ST;2022;37;2018;False;Not in team;;;Right;1;3;3;High;Medium;87;56;52;68;30;60;54;59;45;55;51;66;54;38;47;63;86;88;92;54;90;60;85;60;55;49;64;25;61;52;42;57;29;30;30;13;9;14;12;14;62;64;62;62;62;64;63;64;55;64;51;47;51;49;44;49;19
170785;G. Faivre;Guillaume Faivre;33;188;83;https://cdn.sofifa.com/players/170/785/21_60.png;Switzerland;64;64;0;943;353;GK;GK;900;190000;4000;285000;SUB;2022;91;2020;False;Not in team;;;Right;1;3;1;Medium;Medium;64;65;59;63;36;66;10;13;10;34;12;10;11;11;18;17;31;40;31;50;40;44;34;30;52;6;24;11;11;12;17;46;20;15;12;64;65;59;66;63;26;20;22;22;22;20;23;23;23;23;24;25;24;24;25;24;64
229409;Ozkoidi;Josu Ozkoidi Alba;30;170;62;https://cdn.sofifa.com/players/229/409/21_60.png;Spain;64;64;0;1643;347;LM,LWB;LB;15021;575000;2000;891000;RES;2021;3;2017;False;Not in team;;;Left;1;3;3;Medium;Medium;64;46;61;62;64;50;66;54;72;69;30;59;42;43;52;67;68;60;55;70;76;43;63;60;50;31;32;55;65;60;50;46;61;69;68;8;15;6;11;13;61;62;61;61;61;62;63;64;63;64;64;63;64;64;63;64;20
223265;M. Devlin;Mikey Devlin;26;188;79;https://cdn.sofifa.com/players/223/265/21_60.png;Scotland;64;67;3;1329;277;CB;CB;77;675000;2000;1200000;SUB;2022;6;2018;False;Not in team;;;Right;1;3;2;Low;Medium;34;28;35;40;64;76;28;23;67;42;24;34;24;30;33;50;34;34;37;53;42;41;76;64;81;24;80;59;25;34;37;52;64;66;65;12;13;13;7;13;42;36;37;37;37;36;39;40;44;40;53;58;53;56;66;56;18
207905;M. Mak;Mateusz Mak;28;176;68;https://cdn.sofifa.com/players/207/905/21_60.png;Poland;64;64;0;1757;368;RM;RM;114004;600000;1000;810000;SUB;2022;10;2019;False;Not in team;;;Right;1;3;3;High;Medium;83;61;59;65;44;56;57;60;55;60;59;61;55;56;59;63;84;82;91;58;78;64;90;53;55;62;56;53;62;60;53;62;42;38;34;7;15;10;12;13;64;64;63;63;63;64;64;64;61;64;57;55;57;55;52;55;19
247840;C. Halper;Christoph Halper;22;179;67;https://cdn.sofifa.com/players/247/840/21_60.png;Austria;64;70;6;1661;352;CAM,CM,LM;CAM;112075;950000;3000;1600000;RES;2023;22;2020;False;Not in team;;;Right;1;3;3;High;Medium;67;60;60;67;40;58;59;60;41;62;53;67;60;48;58;65;70;64;71;62;74;62;68;63;52;61;62;34;61;64;48;63;35;49;43;9;5;13;12;6;62;64;63;63;63;64;66;65;62;65;56;55;56;54;50;54;16
